id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
7698,Leandro Trossard,36,2263,8,7.068454213,12,6.358577378,55,47,1,0,D F M S,"Arsenal,Brighton",8,7.068454213,16.3297882,6.749516545
10760,Brennan Johnson,38,2952,8,8.266518421,3,3.743296159,55,28,6,0,F M S,Nottingham Forest,7,5.983012192,12.17072247,2.800761346
204,Granit Xhaka,37,3039,7,5.78543319,7,4.802904065,40,46,4,0,M S,Arsenal,7,5.78543319,21.03214857,14.24641743
447,Kevin De Bruyne,32,2448,7,4.758274389,16,16.31964398,65,97,1,0,M S,Manchester City,7,4.758274389,29.12851269,16.63356082
522,Wilfried Zaha,27,2308,7,7.79759449,2,2.76025332,66,26,5,0,F M,Crystal Palace,7,6.27525747,11.74689368,4.086586587
5220,Kai Havertz,35,2613,7,12.77656376,1,3.574875288,71,38,5,0,F M S,Chelsea,6,12.01538977,17.85097272,5.238859624
5786,Yoane Wissa,38,1583,7,5.207585536,3,2.63992808,32,13,3,0,F S,Brentford,7,5.207585536,11.27296715,4.301408239
6034,Philip Billing,36,2822,7,4.894198486,1,3.457261343,38,27,5,0,F M S,Bournemouth,7,4.894198486,9.995119907,3.56168209
6756,Dwight McNeil,36,2512,7,3.87122052,3,7.443608851,46,51,5,0,D F M S,Everton,7,3.87122052,9.874688406,2.48096779
6854,Diogo Jota,22,1132,7,6.437793598,4,1.775605367,35,17,2,0,F M S,Liverpool,7,6.437793598,8.173869889,3.900222478
10806,Kaoru Mitoma,33,2306,7,9.245785741,5,7.035773795,52,40,0,0,D M S,Brighton,7,9.245785741,21.04323791,9.100571873
11296,Cody Gakpo,21,1483,7,6.554539561,2,2.981710773,39,23,0,0,F M S,Liverpool,7,6.554539561,12.11787045,4.425327312
87,Joelinton,32,2677,6,6.252544686,1,3.116438365,51,26,12,0,F M S,Newcastle United,6,6.252544686,12.30785812,7.092260199
501,Danny Welbeck,31,1868,6,9.550176788,3,5.098056231,62,30,0,0,F S,Brighton,6,9.550176788,16.10310276,5.39882244
553,Anthony Martial,21,987,6,7.328109691,2,1.75676075,27,12,0,0,F S,Manchester United,5,6.566943714,9.774307648,2.775388235
618,Raheem Sterling,28,1919,6,7.405153379,3,4.861129406,41,34,4,0,D F M S,Chelsea,6,7.405153379,13.53987633,3.041725433
1679,Dominic Solanke,33,2874,6,9.317674346,7,3.957623153,76,21,2,0,F M S,Bournemouth,6,9.317674346,14.1450275,3.066741471
1776,Jarrod Bowen,38,3245,6,10.00422981,5,6.9073902,75,48,2,0,F M S,West Ham,5,8.481890472,15.17101198,3.621527258
3585,Said Benrahma,35,2070,6,6.350573149,3,4.756499438,73,48,0,0,F M S,West Ham,2,3.305897202,8.221184162,2.454255508
6049,Solly March,33,2745,6,8.069857582,7,9.567008881,73,65,2,0,D M S,Brighton,6,8.069857582,22.13039447,9.125229258
6122,Douglas Luiz,37,2947,6,3.191290903,6,4.56788078,34,45,6,1,M S,Aston Villa,6,3.191290903,15.93928093,11.55541371
6345,Jadon Sancho,26,1710,6,3.789094931,3,4.790035546,21,43,0,0,F M S,Manchester United,6,3.789094931,15.04737132,7.707608195
6853,Rúben Neves,35,3022,6,5.006285473,1,1.838429603,67,32,12,0,D M S,Wolverhampton Wanderers,3,2.722779172,10.45242015,8.169478698
8291,Daniel Podence,32,1769,6,3.719526792,0,2.417117259,43,37,5,0,F M S,Wolverhampton Wanderers,6,3.719526792,7.612551175,2.908089327
8941,Jacob Ramsey,35,2675,6,5.228078291,7,5.728406075,33,42,5,0,M S,Aston Villa,6,5.228078291,14.28711803,6.712041646
10177,Evan Ferguson,19,950,6,5.667327303,2,0.687021384,36,11,1,0,F S,Brighton,6,5.667327303,8.419608422,2.721665631
531,Michail Antonio,33,1847,5,7.201865157,3,1.660826817,39,15,2,0,F S,West Ham,5,7.201865157,5.891749322,1.300717884
620,Kelechi Iheanacho,28,1120,5,6.133550512,5,3.70541355,39,22,0,0,F M S,Leicester,4,5.372381644,9.021692023,1.817541463
675,Jack Grealish,28,2083,5,4.998198181,7,7.4649565,41,50,3,0,F M S,Manchester City,5,4.998198181,18.55711235,8.295533635
700,Willian,27,2174,5,3.383236725,5,5.042201227,41,51,2,0,M S,Fulham,5,3.383236725,9.590186491,3.787137903
750,Riyad Mahrez,30,1941,5,5.864552568,10,6.157492843,43,51,2,0,F M S,Manchester City,4,5.103380512,18.33359583,11.64409293
1726,Abdoulaye Doucouré,25,1519,5,3.214016546,2,2.472513327,20,22,6,1,M S,Everton,5,3.214016546,5.765182003,1.765819581
2182,Jefferson Lerma,37,3263,5,3.155036683,0,2.62814756,35,18,7,0,D M,Bournemouth,5,3.155036683,7.719455648,5.278287973
2203,Emiliano Buendía,38,2446,5,5.626653647,2,4.373138632,49,40,0,0,F M S,Aston Villa,5,5.626653647,15.27216491,7.626095079
3697,Odsonne Edouard,35,1819,5,5.535292422,2,1.274510797,39,17,3,0,F M S,Crystal Palace,5,5.535292422,7.545081003,2.812871369
6108,Rodrigo Bentancur,18,1516,5,2.436943692,2,0.644338595,15,11,8,0,M S,Tottenham,5,2.436943692,8.615036329,6.708776051
6857,Morgan Gibbs-White,37,3170,5,6.655690305,8,7.807910647,62,67,6,0,F M S,"Nottingham Forest,Wolverhampton Wanderers",3,5.133352593,13.66889223,4.559631914
7166,Mathias Jensen,37,2898,5,1.930494178,6,3.591643131,23,48,5,0,M,Brentford,5,1.930494178,9.594746176,6.600326562
7395,Carlos Vinicius,28,1079,5,3.591575891,2,0.523351867,21,8,3,0,F S,Fulham,5,3.591575891,5.013299356,1.381698829
7700,Che Adams,28,2019,5,7.306276918,3,2.725751488,47,24,1,0,F M S,Southampton,5,7.306276918,11.95521695,4.128748475
8720,Jack Harrison,36,2793,5,5.013850751,7,5.01065623,39,53,2,0,D F M S,Leeds,5,5.013850751,11.75817796,4.768079791
10741,Marcus Tavernier,23,1770,5,3.928098415,4,2.704462247,37,17,1,0,D M S,Bournemouth,5,3.928098415,7.433676986,2.740334196
10804,Deniz Undav,22,594,5,5.547370726,0,1.168005219,27,8,2,0,F M S,Brighton,5,5.547370726,7.276752599,1.486560525
10866,Luis Sinisterra,19,891,5,3.361706963,0,0.3890431,28,9,1,1,F M S,Leeds,5,3.361706963,5.349757798,2.453906363
343,Pierre-Emile Højbjerg,35,3137,4,1.529552453,5,3.199280472,33,30,5,0,M,Tottenham,4,1.529552453,15.63659394,11.95062574
672,Jordan Ayew,38,2738,4,2.751328118,3,3.050740525,32,30,5,0,F M S,Crystal Palace,4,2.751328118,7.421665017,3.225975366
762,Demarai Gray,33,2520,4,6.325153515,1,3.608845199,59,36,3,0,F M S,Everton,2,4.802815888,9.126681807,3.215145506
822,Patrick Bamford,28,1523,4,9.774512919,2,1.035841897,50,12,3,0,F S,Leeds,4,8.252171131,8.993882125,1.039469104
922,Andreas Pereira,33,2765,4,6.426880994,6,4.836930307,62,60,8,0,M,Fulham,3,5.665711978,10.15508385,4.314092532
2248,Casemiro,28,2127,4,3.14090855,3,3.87243238,34,28,7,2,M S,Manchester United,4,3.14090855,18.88839771,13.88208384
3635,Bernardo Silva,34,2194,4,2.256415464,5,3.916250505,25,30,5,0,D F M S,Manchester City,4,2.256415464,17.54201475,13.04661456
5221,Leon Bailey,33,2031,4,4.778411947,4,5.533957888,51,30,4,0,F M S,Aston Villa,4,4.778411947,13.00136253,3.578845404
5553,Declan Rice,37,3268,4,2.234947586,1,2.338052077,36,36,5,0,M S,West Ham,4,1.473778569,10.85046717,8.603918568
6063,Jacob Murphy,36,1215,4,3.69708652,2,2.682786558,29,20,0,0,F S,Newcastle United,4,3.69708652,10.11375443,4.066189099
6482,Eddie Nketiah,30,1017,4,9.223067252,1,1.481980249,41,9,3,0,F S,Arsenal,4,9.223067252,10.20059853,1.782117762
6827,Bobby Reid,36,2511,4,4.226093959,1,1.500823807,31,18,8,0,D F M S,Fulham,4,4.226093959,8.135475919,3.868883727
7365,Lucas Paquetá,28,2209,4,5.046796056,3,2.869221952,53,32,5,0,F M S,West Ham,3,4.285627054,9.569089143,4.352459284
7892,João Félix,16,953,4,4.288620353,0,0.646605195,46,6,1,1,F M S,Chelsea,4,4.288620353,5.620456301,2.035909174
8150,Anthony Gordon,32,1564,4,5.549364038,0,1.411392219,34,14,7,0,F M S,"Everton,Newcastle United",4,5.549364038,7.685043417,1.738967618
8327,Bruno Guimarães,32,2762,4,2.726729958,5,3.806102697,28,42,7,0,M,Newcastle United,4,2.726729958,16.49883619,13.37912314
9492,Crysencio Summerville,28,1391,4,3.559207702,2,1.424141398,29,16,4,0,F M S,Leeds,4,3.559207702,6.061167903,1.573473684
9738,Patson Daka,30,1164,4,4.064196913,4,2.73372929,30,17,2,0,F M S,Leicester,4,4.064196913,8.224425294,1.524764854
10405,Josh Dasilva,36,1374,4,1.591606734,2,2.080403375,18,12,1,0,M S,Brentford,4,1.591606734,6.893547637,3.861876626
10408,Luis Díaz,17,997,4,3.568711277,2,1.956342828,27,13,2,0,F M S,Liverpool,4,3.568711277,9.511094518,4.636049032
10716,Manor Solomon,19,536,4,1.042859236,0,0.324998927,11,6,0,0,M S,Fulham,4,1.042859236,1.434320348,0.742827324
10743,Kieffer Moore,27,1273,4,4.823006582,0,0.526072782,23,5,1,0,F S,Bournemouth,4,4.823006582,5.668356011,1.64163671
11058,Julio Enciso,20,798,4,4.214253353,2,1.779839888,38,13,1,0,F M S,Brighton,4,4.214253353,8.684670091,2.958908173
11094,Antony,25,1841,4,5.857848302,2,2.370785669,72,28,5,0,F M S,Manchester United,4,5.857848302,13.83764165,7.112145862
11297,Carlos Alcaraz,18,1050,4,1.903616307,2,0.808556788,24,5,3,0,F M S,Southampton,4,1.903616307,3.896246693,1.469397486
755,Jamie Vardy,37,1832,3,6.644154226,4,1.73694836,28,14,1,0,F S,Leicester,3,5.882985374,8.837213729,1.423075447
757,Jeffrey Schlupp,34,2562,3,3.445598447,1,2.296013234,28,18,7,0,D M S,Crystal Palace,3,3.445598447,6.818669021,4.326487619
833,Virgil van Dijk,32,2839,3,3.122492081,1,1.165817315,30,7,3,0,D,Liverpool,3,3.122492081,14.18212895,14.01483904
910,Harrison Reed,37,2911,3,2.18257382,4,3.51451264,20,35,5,0,M S,Fulham,3,2.18257382,10.14056398,5.457994266
1654,Ben Mee,37,3278,3,3.224161463,1,1.680261292,27,7,2,0,D,Brentford,3,3.224161463,6.833911488,4.696779151
2328,Thomas Partey,33,2484,3,2.229622021,0,1.934131499,28,26,5,0,D M S,Arsenal,3,2.229622021,17.83293619,16.65002621
2335,Pablo Fornals,32,1507,3,1.728935936,1,2.01873808,27,19,0,0,F M S,West Ham,3,1.728935936,6.236087362,2.813890846
4456,Chris Wood,25,808,3,3.433256816,0,0.360698301,12,6,0,0,F S,"Newcastle United,Nottingham Forest",2,2.672087785,3.63253082,1.080302913
5613,Gabriel,38,3416,3,4.335554587,0,0.166313809,32,5,5,0,D,Arsenal,3,4.335554587,13.82707296,13.44221871
5956,Youri Tielemans,31,2365,3,2.239441571,2,4.528865019,31,30,4,0,M S,Leicester,2,0.717104577,14.30654012,11.20656918
6253,Gianluca Scamacca,16,940,3,2.538763396,0,1.129645509,30,13,3,0,F S,West Ham,3,2.538763396,3.519971916,0.570223598
6492,Reiss Nelson,11,174,3,1.895553309,2,1.20821999,12,8,0,0,S,Arsenal,3,1.895553309,3.409787774,0.669681042
6630,Joe Willock,35,2634,3,7.26615651,6,7.388796499,58,40,1,0,M S,Newcastle United,3,7.26615651,17.78115421,5.481370576
6665,Curtis Jones,18,1059,3,1.267902326,1,1.010046985,15,14,2,0,M S,Liverpool,3,1.267902326,6.753665237,4.948233055
6912,Pedro Porro,15,1154,3,1.397328801,3,2.532236455,25,25,0,0,D M S,Tottenham,3,1.397328801,5.918120772,2.848248901
7768,Mason Mount,24,1682,3,2.136467276,2,3.001924811,33,29,4,0,F M S,Chelsea,3,2.136467276,7.297925605,4.296191993
8845,Hee-Chan Hwang,27,1117,3,2.164069874,1,0.878743961,18,10,1,0,F M S,Wolverhampton Wanderers,3,2.164069874,3.733329032,0.923196337
9040,Conor Gallagher,35,1590,3,2.53716973,1,2.62820188,28,21,9,1,M S,Chelsea,3,2.53716973,8.282571202,3.598362954
9678,Ethan Pinnock,30,2700,3,3.58590553,0,0.619210508,15,8,0,0,D,Brentford,3,3.58590553,5.026158024,4.340199567
9680,Vitaly Janelt,35,2206,3,2.191264372,1,1.462073462,14,16,3,0,D M S,Brentford,3,2.191264372,7.569602042,5.467716143
10552,Alejandro Garnacho,19,555,3,3.877917198,2,1.143677678,24,3,3,0,M S,Manchester United,3,3.877917198,6.56401366,1.71194046
10715,João Palhinha,35,3124,3,2.695169801,0,0.275451373,38,7,14,0,M,Fulham,3,2.695169801,5.985029879,5.424513573
10746,Jaidon Anthony,30,1204,3,1.756615662,1,0.909928612,21,12,2,0,D M S,Bournemouth,3,1.756615662,3.687783554,2.180652844
10750,Rasmus Kristensen,26,1964,3,0.789253356,1,1.288963518,13,8,4,0,D M S,Leeds,3,0.789253356,4.219320389,3.02403483
11317,Danilo,13,999,3,1.660616563,2,0.808849497,15,9,1,0,M S,Nottingham Forest,3,1.660616563,2.986647896,0.792953823
486,Adam Lallana,16,742,2,1.192660384,1,0.968704086,8,14,0,0,F M S,Brighton,2,1.192660384,3.497620063,1.924544109
500,Alex Iwobi,38,3388,2,2.74827094,7,6.127815451,42,64,2,0,F M,Everton,2,2.74827094,13.5317928,7.712628765
503,Theo Walcott,20,1149,2,3.126369597,2,1.810925428,20,15,1,0,F M S,Southampton,2,3.126369597,4.903730925,0.985082203
586,John Stones,23,1852,2,1.316189959,2,1.44835674,11,8,2,0,D M S,Manchester City,2,1.316189959,11.62640672,11.45162204
643,Eric Dier,33,2815,2,1.471597711,1,1.620457808,17,7,4,0,D S,Tottenham,2,1.471597711,11.74688351,11.00316757
660,Ben Davies,31,2295,2,0.993374286,2,2.46902875,14,20,4,0,D S,Tottenham,2,0.993374286,8.732750386,7.629148148
695,Bertrand Traoré,8,216,2,0.856813096,0,0.069893397,9,1,1,0,M S,Aston Villa,2,0.856813096,1.917057914,1.095894783
782,Ben Chilwell,23,1418,2,1.465110638,2,1.993678256,16,21,3,0,D S,Chelsea,2,1.465110638,4.49403867,3.53270529
900,Adama Traoré,34,1452,2,1.420078607,1,3.147219412,19,23,2,0,F M S,Wolverhampton Wanderers,2,1.420078607,6.109330745,1.636511958
935,Kurt Zouma,25,1990,2,2.125173595,0,0.056879699,19,1,0,0,D S,West Ham,2,2.125173595,2.59681391,2.470027905
1376,Kalidou Koulibaly,23,1809,2,1.054076985,1,0.305135703,11,7,5,1,D S,Chelsea,2,1.054076985,7.352402769,7.254468761
1389,Jorginho,32,2138,2,1.79567945,1,0.555597764,11,12,4,0,M S,"Arsenal,Chelsea",0,0.273341417,11.18387,10.59135666
1791,Trent Alexander-Arnold,37,2954,2,1.878889093,9,13.22244132,40,71,5,0,D S,Liverpool,2,1.878889093,21.86859244,16.18975425
2379,João Cancelo,17,1289,2,0.591837395,1,0.836013602,17,12,3,1,D M S,Manchester City,2,0.591837395,8.179260187,7.247300129
2496,Rodri,36,2938,2,4.119232215,6,4.539481726,50,32,5,0,D M S,Manchester City,2,4.119232215,26.80197257,23.07165746
4419,Adam Armstrong,30,1333,2,2.437501498,1,1.730416551,25,11,2,0,F M S,Southampton,2,2.437501498,4.70424328,1.291851724
5555,Dominic Calvert-Lewin,17,1197,2,6.498087805,1,1.23650731,31,9,3,0,F S,Everton,1,5.736918967,8.038987592,1.989909654
5595,Daniel James,24,790,2,2.117432795,1,1.58987812,16,8,0,0,F M S,"Fulham,Leeds",2,2.117432795,4.573668692,1.526014812
5596,Harry Wilson,29,1087,2,1.870389082,3,1.388491645,18,12,1,0,M S,Fulham,2,1.870389082,5.573958999,2.747893917
5735,Jean-Philippe Mateta,29,717,2,3.308864532,0,0.406439602,28,5,3,0,F S,Crystal Palace,2,3.308864532,4.657251038,1.321799144
6157,Timothy Castagne,37,3257,2,1.925799364,3,3.172707936,18,21,3,0,D S,Leicester,2,1.925799364,11.60314526,8.605382117
6500,Romain Perraud,29,1842,2,1.209142013,2,2.266822852,29,15,4,0,D M S,Southampton,2,1.209142013,4.521617899,2.694536788
6521,Yerry Mina,7,606,2,1.661093876,0,0.084336124,8,1,2,0,D,Everton,2,1.661093876,0.721765159,0.114844298
6691,Dejan Kulusevski,30,2120,2,2.610296275,7,5.482720654,43,47,2,0,F M S,Tottenham,2,2.610296275,9.842267465,4.000388899
6817,Fred,35,1207,2,2.247273182,2,2.549862953,26,30,6,0,M S,Manchester United,2,2.247273182,12.15787477,8.124852128
6835,Tom Cairney,33,929,2,1.549193876,0,1.62469615,21,12,2,0,M S,Fulham,2,1.549193876,5.840297954,3.505937293
6837,Ryan Sessegnon,17,810,2,2.117515378,0,1.040791005,18,6,4,0,D S,Tottenham,2,2.117515378,4.33189439,2.043996079
6888,William Saliba,27,2418,2,0.818455487,1,1.120013578,6,6,4,0,D,Arsenal,2,0.818455487,9.701152381,9.492107112
6893,Stuart Armstrong,32,1408,2,2.106476968,1,2.606352063,23,18,6,0,M S,Southampton,2,2.106476968,6.877064096,2.414707966
6935,Naif Aguerd,18,1600,2,2.511583969,0,0.628220003,12,6,4,0,D S,West Ham,2,2.511583969,1.394786914,1.277543192
7080,Matheus Cunha,17,978,2,1.591183172,0,0.871350748,26,8,1,0,F S,Wolverhampton Wanderers,2,1.591183172,2.673577502,0.646101138
7298,Ben White,38,3094,2,0.982063242,5,4.293553753,10,27,5,0,D S,Arsenal,2,0.982063242,18.13298107,15.28854611
7430,Emerson,26,1733,2,1.7453066,1,0.483958989,17,9,2,1,D S,Tottenham,2,1.7453066,7.781626303,5.672533371
8288,Tomas Soucek,36,2839,2,3.825769122,3,1.931018936,34,15,3,0,M S,West Ham,2,3.825769122,8.626211041,5.910706528
8716,Luke Ayling,29,2030,2,2.712577499,1,1.819168242,24,12,3,0,D S,Leeds,2,2.712577499,7.104759127,4.520665277
8717,Pascal Struijk,29,2217,2,1.335081432,1,2.175370699,16,13,5,0,D S,Leeds,2,1.335081432,5.012533586,3.330865277
9301,Emmanuel Dennis,19,705,2,1.548618143,2,0.536396289,21,7,3,0,F M S,Nottingham Forest,2,1.548618143,2.086062992,0.966363957
9501,Fabio Carvalho,13,330,2,1.157910712,0,0.104627997,11,1,0,0,F M S,Liverpool,2,1.157910712,1.430136196,0.747412182
9630,Kamaldeen Sulemana,18,950,2,1.679018633,1,1.427018133,25,14,1,0,F M S,Southampton,2,1.679018633,3.453937061,0.634461113
9739,Kiernan Dewsbury-Hall,31,2334,2,1.854988068,2,3.071092395,26,39,3,1,F M S,Leicester,2,1.854988068,9.722595304,5.314303573
9892,Matias Viña,12,453,2,0.752975699,0,0.157913655,9,2,1,0,D S,Bournemouth,2,0.752975699,1.671643488,0.971484099
9948,Michael Olise,37,2774,2,2.659285434,11,7.174625149,51,72,2,0,F M S,Crystal Palace,2,2.659285434,8.777558438,3.404596306
10766,Joe Ayodele-Aribo,21,1224,2,2.054455616,0,0.987671595,14,9,2,0,F M S,Southampton,2,2.054455616,3.790229114,0.947960801
10864,Marcos Senesi,31,2508,2,2.069242628,0,0.505597692,8,5,7,0,D S,Bournemouth,2,2.069242628,4.307535422,3.909490827
11155,Wilfried Gnonto,24,1344,2,1.833498403,4,2.921407465,22,22,7,0,F M S,Leeds,2,1.833498403,5.230319027,1.936430439
76,Fabian Schär,36,3223,1,5.092751468,3,2.429650744,56,19,7,0,D,Newcastle United,1,5.092751468,10.1844628,8.898998957
101,Allan Saint-Maximin,25,1101,1,1.611180549,5,4.724137528,28,31,1,0,F S,Newcastle United,1,1.611180549,8.289438786,3.237820348
318,Pierre-Emerick Aubameyang,15,542,1,2.122752519,0,0.343431704,16,4,1,0,F S,Chelsea,1,2.122752519,2.80808273,0.503109306
332,Joel Matip,14,1095,1,0.645937015,0,0.32370865,5,4,3,0,D S,Liverpool,1,0.645937015,5.542334942,5.465866832
448,Ivan Perisic,34,2107,1,3.017114989,8,6.623175096,29,48,6,0,D F S,Tottenham,1,3.017114989,9.894330563,6.034054983
488,Philippe Coutinho,20,750,1,1.386128934,0,0.385862503,21,8,3,0,F M S,Aston Villa,1,1.386128934,2.819877241,1.439754719
510,Joel Ward,28,2251,1,1.465571994,0,0.337888449,7,10,6,0,D S,Crystal Palace,1,1.465571994,3.974868109,3.709601128
530,James Tomkins,6,340,1,0.729057081,0,0,3,0,1,1,D S,Crystal Palace,1,0.729057081,0.106389299,0.066969998
532,Cheikhou Kouyaté,21,871,1,0.186702538,0,0.993339997,6,8,3,0,D M S,Nottingham Forest,1,0.186702538,2.071664942,1.744632715
535,Manuel Lanzini,10,230,1,0.644330156,0,0.337106019,3,1,0,0,M S,West Ham,1,0.644330156,1.172509856,0.19107365
579,Nathan Aké,26,1874,1,1.344182709,0,1.090557326,9,9,2,0,D S,Manchester City,1,1.344182709,13.65060965,13.5429766
585,Seamus Coleman,23,1686,1,0.267031887,0,1.455927283,7,4,1,0,D S,Everton,1,0.267031887,4.157558128,2.552595191
631,Ashley Young,29,2044,1,0.394936113,0,0.781188592,15,14,7,0,D S,Aston Villa,1,0.394936113,6.3501336,5.585736141
646,Christian Eriksen,28,2094,1,4.867243319,8,4.558254588,38,36,3,0,F M S,Manchester United,1,4.867243319,16.04105728,10.68277885
652,Kieran Trippier,38,3368,1,0.871996991,7,13.46271316,14,110,5,0,D,Newcastle United,1,0.871996991,17.47081391,14.60538319
753,Marc Albrighton,6,232,1,0.442004699,0,0.571189493,2,6,0,0,M S,Leicester,1,0.442004699,2.09237498,1.671343982
802,Diego Costa,23,1254,1,2.984418526,0,0.59901317,28,11,5,1,F S,Wolverhampton Wanderers,1,2.984418526,3.389629818,0.500772327
804,Craig Dawson,25,2148,1,1.521380417,0,0.107901003,17,2,6,0,D,"West Ham,Wolverhampton Wanderers",1,1.521380417,3.398840534,3.246724533
885,Kyle Walker-Peters,31,2659,1,0.67176225,0,1.838021304,12,15,4,0,D M S,Southampton,1,0.67176225,7.270549733,5.722348512
966,Alex Oxlade-Chamberlain,9,338,1,1.493293778,0,0.789053112,7,5,0,0,F S,Liverpool,1,1.493293778,2.451194861,0.551305711
1006,Luke Shaw,31,2570,1,0.97401136,2,3.826654344,14,34,8,0,D S,Manchester United,1,0.97401136,12.46482917,10.29698025
1024,Tyrone Mings,35,3150,1,1.211322042,2,1.169896416,7,5,7,0,D,Aston Villa,1,1.211322042,11.51437955,10.62966813
1234,Dennis Praet,22,609,1,0.907405812,0,0.50228709,5,3,1,0,M S,Leicester,1,0.907405812,2.4376748,1.159293083
1245,Emerson,22,1331,1,1.005102353,0,0.819872272,11,13,2,0,D M S,West Ham,1,1.005102353,2.97873583,1.834970615
1653,Michael Keane,12,982,1,1.326151159,2,1.048970174,14,3,0,0,D S,Everton,1,1.326151159,1.241208836,0.487705158
1665,James Tarkowski,38,3420,1,3.020166254,1,3.463206222,31,15,6,0,D,Everton,1,3.020166254,6.181014558,5.973101238
1749,Rob Holding,14,556,1,0.374181986,0,0,5,0,0,0,D S,Arsenal,1,0.374181986,3.300787255,3.202173278
1785,Nampalys Mendy,19,743,1,0.0925477,0,0.02725802,2,2,1,0,M S,Leicester,1,0.0925477,2.870108552,2.802908447
1801,Pontus Jansson,12,724,1,0.196724899,0,0,4,0,0,0,D S,Brentford,1,0.196724899,1.850629719,1.73430541
1823,Lucas Digne,28,1494,1,0.497136455,0,1.567529585,8,18,5,0,D S,Aston Villa,1,0.497136455,4.502802707,3.201058268
2199,Pablo Sarabia,13,788,1,2.53629281,0,0.774761796,20,11,3,0,F M S,Wolverhampton Wanderers,1,2.53629281,3.568440109,1.443056926
2254,Mateo Kovacic,27,1700,1,1.326284628,2,1.79322694,23,23,8,0,M S,Chelsea,1,1.326284628,8.143409481,5.918664623
2280,Jonny,18,1257,1,0.18713401,0,0.578488814,9,5,3,1,D S,Wolverhampton Wanderers,1,0.18713401,4.23657662,3.635159038
2371,Cristiano Ronaldo,10,517,1,2.140717994,0,0.307857897,25,6,2,0,F S,Manchester United,1,2.140717994,2.957992848,0.943359684
2662,Christian Pulisic,24,779,1,1.872395514,1,0.436824298,18,12,1,0,D F M S,Chelsea,1,1.872395514,3.675874703,1.682977908
2958,Oleksandr Zinchenko,27,2179,1,1.175403176,2,1.958403613,27,19,3,0,D S,Arsenal,1,1.175403176,16.56025421,14.84203414
3203,Issa Diop,25,2004,1,0.191393603,0,0.526739035,3,2,2,0,D S,Fulham,1,0.191393603,3.169893989,3.15473469
3293,Lucas Moura,15,117,1,0.737893239,0,0.23113475,4,4,0,1,S,Tottenham,1,0.737893239,1.080588683,0.383965634
3303,Ricardo Pereira,10,450,1,0.084128898,1,0.415319212,2,7,2,0,D M S,Leicester,1,0.084128898,1.495294131,1.175990008
3600,Serge Aurier,24,1958,1,0.669143696,0,0.802479787,9,10,2,0,D S,Nottingham Forest,1,0.669143696,3.049308499,2.734414246
3621,Neal Maupay,27,1101,1,5.43479987,0,0.352517808,32,7,4,0,F S,Everton,1,5.43479987,4.559445133,1.564002911
5086,Marc Roca,32,2375,1,2.091902876,2,3.217100088,34,33,7,0,M S,Leeds,1,2.091902876,6.890391686,4.839499624
5136,Estupiñán,35,2707,1,2.324932528,5,5.642439823,30,50,4,0,D S,Brighton,1,2.324932528,18.08672354,12.67153721
5264,Caglar Söyüncü,7,527,1,0.338261668,0,0.116190001,5,1,2,0,D S,Leicester,1,0.338261668,1.364628058,1.364628058
5560,Scott McTominay,24,1133,1,1.801371691,0,1.07818581,13,8,8,0,M S,Manchester United,1,1.801371691,6.004832319,3.547712436
5590,Tosin Adarabioyo,25,2081,1,0.578280739,0,0.226777118,17,6,4,0,D S,Fulham,1,0.578280739,3.626173668,3.482117474
5602,Sam Surridge,20,275,1,1.692672897,0,0.051858801,9,1,2,0,F S,Nottingham Forest,1,1.692672897,2.384130854,0.731687862
5682,Gonçalo Guedes,13,718,1,1.272539016,1,0.542478401,19,9,1,0,F M S,Wolverhampton Wanderers,1,1.272539016,2.087318381,0.420298603
5973,Kenny Tete,31,2589,1,0.719947995,5,2.340172011,13,23,8,0,D S,Fulham,1,0.719947995,6.948736447,4.787528487
6026,Richarlison,27,982,1,3.516935643,3,1.740895355,27,16,3,0,F M S,Tottenham,1,3.516935643,5.35384229,1.591880437
6048,Lewis Dunk,36,3240,1,2.040725097,0,0.865523213,22,9,4,0,D,Brighton,1,2.040725097,14.34708977,14.09692755
6088,Orel Mangala,27,1581,1,0.372946071,1,0.424714707,9,3,3,0,M S,Nottingham Forest,1,0.372946071,3.288042458,2.554281054
6104,Will Hughes,27,796,1,0.534750476,1,0.769394541,6,6,4,0,M S,Crystal Palace,1,0.534750476,3.049637195,1.980680961
6252,Lyanco,21,1160,1,0.72098169,1,0.390164504,11,4,4,0,D S,Southampton,1,0.72098169,1.928887899,1.636248955
6314,Joachim Andersen,32,2786,1,1.850288103,0,1.422847878,22,12,8,0,D,Crystal Palace,1,1.850288103,5.738832505,4.774972975
6485,Júnior Firpo,19,1364,1,0.141423211,1,0.951249905,2,8,6,1,D S,Leeds,1,0.141423211,2.46699217,2.002413552
